,TransactionID,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
86885,3275367,-10.0,276263.0,,,3.0,0.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,15.0,266.0,127.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,T,F,mobile,
8802,3018272,0.0,189067.0,,,2.0,-9.0,,,,,100.0,NotFound,,,New,NotFound,225.0,15.0,574.0,417.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,LG-H650 Build/MRA58K
101433,3362052,-20.0,614652.0,,,0.0,0.0,,,0.0,0.0,95.08000183105467,NotFound,52.0,,New,NotFound,225.0,,254.0,507.0,,,,,,,,Found,Found,,edge 16.0,,,,F,F,T,F,desktop,Windows
86895,3275441,-5.0,214136.0,,,6.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,585.0,507.0,,,,,,,,New,NotFound,,chrome 64.0,,,,F,F,T,F,desktop,
11700,3025621,-5.0,34018.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,397.0,484.0,,,,,,,,New,NotFound,iOS 11.0.3,mobile safari 11.0,32.0,2048x1536,match_status:1,T,F,F,T,mobile,iOS Device
36343,3077632,-15.0,126701.0,0.0,0.0,,,18.0,-41.0,-5.0,-19.0,100.0,NotFound,52.0,-300.0,Found,Found,,,,,277.0,14.0,IP_PROXY:ANONYMOUS,15.0,371.0,190.0,Found,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Trident/7.0
6770,3012569,-5.0,67840.0,0.0,0.0,2.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,339.0,533.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1280x1024,match_status:2,T,F,T,T,desktop,Windows
101988,3364972,-5.0,164813.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,-300.0,New,NotFound,166.0,,633.0,533.0,,,,,,,,New,NotFound,iOS 11.0.3,mobile safari generic,32.0,2048x1536,match_status:1,T,F,F,F,mobile,iOS Device
105680,3382885,-95.0,361862.0,,,-8.0,-28.0,,,,,100.0,NotFound,19.0,,New,NotFound,225.0,15.0,567.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,T,F,mobile,
42112,3088122,-5.0,72266.0,,,0.0,0.0,,,0.0,0.0,94.87000274658205,NotFound,49.0,-480.0,New,NotFound,166.0,,312.0,222.0,,,,,,,,Found,Found,Mac OS X 10_13_2,safari generic,24.0,1920x1200,match_status:2,T,F,F,T,desktop,MacOS
61173,3135656,-5.0,130695.0,,,4.0,0.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,,312.0,333.0,,,,,,,,New,NotFound,iOS 10.1.1,mobile safari 10.0,32.0,2048x1536,match_status:1,T,F,F,T,mobile,iOS Device
60502,3131753,-5.0,116588.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,529.0,161.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Trident/7.0
8199,3016458,-5.0,15758.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,542.0,533.0,,,,,,,,New,NotFound,Windows 10,firefox 57.0,24.0,1152x864,match_status:2,T,F,T,T,desktop,Windows
27556,3061176,-5.0,131551.0,,,,,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,,529.0,222.0,,,,,,,,New,NotFound,Windows 10,chrome 63.0,24.0,1280x1024,match_status:2,T,F,T,F,desktop,Windows
94391,3323144,-5.0,208255.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,firefox 58.0,,,,F,F,T,F,desktop,rv:58.0
88824,3285707,-45.0,36292.0,0.0,0.0,6.0,-11.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,13.0,193.0,391.0,,,,,,,,Found,Found,Windows 10,chrome 64.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
2622,2998642,-5.0,25228.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,,312.0,222.0,,,,,,,,Found,Found,Windows 10,firefox 57.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
89780,3291103,-5.0,60435.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,-300.0,New,NotFound,166.0,15.0,100.0,489.0,,,,,,,,New,NotFound,iOS 11.2.6,mobile safari generic,32.0,2436x1125,match_status:1,T,F,F,T,mobile,iOS Device
62088,3140085,-5.0,96193.0,,,0.0,0.0,,,,,100.0,NotFound,25.0,,New,NotFound,225.0,,290.0,401.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-G950F Build/NRD90M
88767,3285470,-5.0,71884.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,225.0,,484.0,507.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,T,T,F,desktop,Trident/7.0
143963,3576072,0.0,1595.0,0.0,0.0,17.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,15.0,352.0,521.0,,,,,,,,Found,Found,Android,chrome 63.0,32.0,855x480,match_status:2,T,F,T,T,mobile,
116544,3438404,-5.0,364730.0,0.0,0.0,0.0,-100.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,,410.0,507.0,,,,,,,,Found,Found,,chrome 65.0 for android,,,,F,F,T,F,mobile,SM-G570M Build/MMB29K
32184,3070114,-5.0,200992.0,,,15.0,-28.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,13.0,321.0,277.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
32816,3071216,-5.0,106332.0,,,0.0,-26.0,,,-1.0,-24.0,96.5500030517578,NotFound,52.0,-360.0,New,NotFound,166.0,13.0,410.0,521.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1280x1024,match_status:2,T,F,T,T,desktop,Trident/7.0
111046,3406072,-10.0,181910.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,15.0,176.0,315.0,,,,,,,,New,NotFound,,chrome 65.0,,,,F,F,T,F,desktop,Windows
57393,3118835,-5.0,400746.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
63008,3144536,0.0,219696.0,,,10.0,-11.0,,,,,100.0,NotFound,,,New,NotFound,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-J710MN Build/MMB29K
38474,3081441,0.0,148398.0,,,11.0,-34.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,13.0,122.0,549.0,,,,,,,,New,NotFound,iOS 10.3.3,mobile safari generic,32.0,1136x640,match_status:2,T,F,T,T,mobile,iOS Device
137245,3544172,-5.0,44027.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,390.0,107.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,Windows
126023,3492497,-5.0,400070.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,Windows
67377,3170296,0.0,110188.0,0.0,0.0,1.0,-1.0,,,0.0,0.0,100.0,Found,,-480.0,Found,Found,166.0,,399.0,222.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome 63.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
83112,3258035,-5.0,165494.0,,,0.0,-6.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,,176.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,T,F,mobile,
40287,3084760,-20.0,345496.0,,,-9.0,-36.0,,,0.0,0.0,96.72000122070312,NotFound,52.0,,New,NotFound,225.0,,176.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
120477,3459488,-5.0,57156.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,-480.0,New,NotFound,166.0,13.0,529.0,177.0,,,,,,,,New,NotFound,Mac OS X 10_13_4,safari generic,24.0,1440x900,match_status:2,T,F,F,F,desktop,MacOS
103941,3375666,-5.0,16902.0,0.0,0.0,2.0,-1.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,410.0,404.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
71643,3196428,-40.0,51994.0,0.0,0.0,7.0,-11.0,,,0.0,0.0,100.0,NotFound,18.0,-480.0,Found,Found,166.0,13.0,542.0,144.0,,,,,,,,Found,Found,Mac OS X 10_11_6,safari generic,24.0,1920x1080,match_status:2,T,F,T,T,desktop,MacOS
97338,3341389,-5.0,441078.0,,,2.0,0.0,,,4.0,0.0,96.66999816894533,NotFound,52.0,,New,NotFound,225.0,,153.0,563.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,Windows
70388,3188800,0.0,71420.0,0.0,0.0,28.0,-15.0,,,0.0,0.0,100.0,Found,,-480.0,Found,Found,166.0,13.0,321.0,222.0,,,,,,,,Found,Found,iOS 11.0.0,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,T,T,mobile,iOS Device
79506,3241036,0.0,39612.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-480.0,Found,Found,166.0,,215.0,222.0,,,,,,,,Found,Found,Mac OS X 10_11_6,safari generic,24.0,2560x1600,match_status:2,T,T,T,T,desktop,MacOS
137397,3545037,-5.0,39025.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,-300.0,Found,Found,166.0,,215.0,533.0,,,,,,,,Found,Found,Mac OS X 10_13_1,chrome 66.0,24.0,1280x800,match_status:2,T,F,T,F,desktop,MacOS
87831,3280836,-5.0,248198.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
124351,3481688,-5.0,131558.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,64.0,-480.0,Found,Found,166.0,,548.0,222.0,,,,,,,,Found,Found,iOS 11.3.0,mobile safari generic,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
129074,3510311,-10.0,388140.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,,290.0,127.0,,,,,,,,Found,Found,,chrome 66.0 for android,,,,F,F,T,F,mobile,SM-G960F Build/R16NW
88079,3281932,-5.0,31467.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,529.0,214.0,,,,,,,,Found,Found,Windows 10,chrome 64.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
127428,3500874,-5.0,162594.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,-360.0,New,NotFound,166.0,,312.0,100.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari generic,32.0,1136x640,match_status:1,T,F,F,F,mobile,iOS Device
141192,3560642,-45.0,126449.0,,,3.0,-29.0,18.0,-29.0,,,100.0,NotFound,27.0,-300.0,New,NotFound,166.0,18.0,317.0,597.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,142.0,Found,New,NotFound,iOS 11.3.0,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
79104,3238743,-20.0,724925.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,266.0,305.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
64235,3150797,-5.0,243868.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,Found,NotFound,166.0,18.0,100.0,489.0,,,,,,,,Found,NotFound,Windows 7,firefox 57.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
90239,3293498,-10.0,148760.0,0.0,0.0,1.0,-1.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,15.0,176.0,507.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,F,mobile,SM-G532M Build/MMB29T
71466,3195337,-5.0,288754.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,315.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,Windows
57643,3119640,-15.0,255546.0,,,0.0,0.0,,,,,100.0,NotFound,20.0,-360.0,New,NotFound,225.0,,266.0,305.0,,,,,,,,New,NotFound,,chrome,,,,F,T,T,T,desktop,
51866,3103174,-5.0,61853.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,Found,NotFound,166.0,,529.0,600.0,,,,,,,,Found,NotFound,,chrome 63.0,,,,T,F,T,T,desktop,Windows
136321,3539857,-5.0,101658.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,firefox 60.0,,,,F,F,T,F,desktop,rv:60.0
132892,3525695,-5.0,21714.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,-300.0,New,NotFound,166.0,,529.0,549.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
112805,3417692,-5.0,147769.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,,153.0,411.0,,,,,,,,Found,Found,,chrome 65.0 for android,,,,F,F,T,F,mobile,SM-G610M Build/MMB29K
91624,3302522,-5.0,149189.0,,,,,,,,,100.0,NotFound,33.0,-480.0,New,NotFound,166.0,,410.0,222.0,,,,,,,,New,NotFound,iOS 11.2.5,mobile safari generic,32.0,1334x750,match_status:2,T,F,T,F,mobile,iOS Device
65534,3159499,-5.0,141349.0,,,0.0,0.0,,,0.0,0.0,96.73999786376952,NotFound,49.0,-360.0,New,NotFound,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 49.0,,,,F,T,F,F,desktop,
125603,3489328,-5.0,1642.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,215.0,368.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
1221,2993079,0.0,52866.0,,,2.0,0.0,,,,,100.0,NotFound,,-480.0,New,NotFound,166.0,,529.0,222.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,T,T,mobile,iOS Device
9291,3019623,-5.0,98814.0,,,30.0,-100.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,15.0,321.0,333.0,,,,,,,,New,NotFound,iOS 10.3.3,mobile safari 10.0,32.0,1136x640,match_status:1,T,F,F,T,mobile,iOS Device
132674,3525192,-5.0,245863.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,,290.0,325.0,,,,,,,,New,NotFound,,chrome 66.0 for android,,,,F,F,T,F,mobile,LG-K350
41902,3087757,-40.0,167989.0,,,0.0,0.0,,,,,100.0,Found,52.0,-300.0,New,NotFound,128.0,,410.0,298.0,,,,,,,,New,NotFound,Windows 10,edge 16.0,24.0,3200x1800,match_status:2,T,F,T,T,desktop,Windows
30313,3066564,-5.0,290164.0,0.0,0.0,10.0,-3.0,,,0.0,0.0,100.0,NotFound,49.0,-360.0,Found,Found,166.0,15.0,352.0,146.0,,,,,,,,Found,Found,iOS 11.0.3,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,F,F,mobile,iOS Device
16504,3037120,-5.0,71350.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,,633.0,597.0,,,,,,,,Found,Found,Mac OS X 10_13_2,safari generic,24.0,1440x900,match_status:2,T,F,T,F,desktop,MacOS
78721,3236399,-5.0,76527.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,542.0,600.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
140636,3558367,-5.0,281524.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,566.0,,,,,,,,Found,Found,,chrome 66.0,,,,F,F,T,F,desktop,Windows
14299,3031937,-10.0,67570.0,,,22.0,-100.0,,,,,100.0,NotFound,63.0,-360.0,New,NotFound,166.0,13.0,410.0,333.0,,,,,,,,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,F,T,desktop,Windows
109552,3398197,-5.0,324195.0,,,0.0,-1.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,254.0,507.0,,,,,,,,New,NotFound,,chrome 65.0,,,,F,F,T,F,desktop,Windows
572,2989872,-5.0,82919.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,,312.0,222.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
52221,3103785,0.0,179759.0,0.0,0.0,0.0,-2.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,215.0,500.0,,,,,,,,Found,Found,Android 7.0,chrome 63.0 for android,32.0,,match_status:2,T,F,T,T,mobile,SM-G955U Build/NRD90M
89231,3288162,-5.0,163104.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,Samsung/SM-G531H,,,,F,F,T,F,mobile,SAMSUNG SM-G531H Build/LMY48B
60361,3130931,-35.0,75510.0,,,11.0,-24.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
75141,3215040,-5.0,82161.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-480.0,Found,Found,166.0,,529.0,222.0,,,,,,,,Found,Found,Windows 8.1,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
116844,3440165,-20.0,246432.0,0.0,0.0,0.0,-4.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,,290.0,315.0,,,,,,,,Found,Found,,chrome 65.0 for android,,,,F,F,T,F,mobile,LG-K500 Build/MMB29M
133464,3526919,-5.0,3920.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,64.0,,Found,Found,166.0,,542.0,533.0,,,,,,,,Found,Found,,,,,match_status:2,T,F,T,F,desktop,
53432,3106674,-5.0,135011.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-540.0,Found,Found,166.0,15.0,328.0,568.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1360x768,match_status:1,T,F,T,T,desktop,Windows
57654,3119670,-40.0,206946.0,,,0.0,0.0,,,,,100.0,NotFound,18.0,,New,NotFound,225.0,15.0,266.0,325.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,CHC-U03 Build/HuaweiCHC-U03
7102,3013438,0.0,24250.0,,,0.0,0.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,,529.0,299.0,,,,,,,,New,NotFound,iOS 11.1.0,mobile safari 11.0,32.0,2048x1536,match_status:1,T,F,T,T,mobile,iOS Device
28028,3062231,0.0,261800.0,,,5.0,-20.0,,,,,100.0,NotFound,,,New,NotFound,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,SGH-I337M Build/LRX22C
31928,3069643,-5.0,75633.0,0.0,0.0,8.0,-6.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,12.0,410.0,368.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
105869,3383529,-20.0,368720.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,19.0,,Found,Found,225.0,15.0,266.0,315.0,,,,,,,,Found,Found,,chrome 65.0 for android,,,,F,F,T,F,mobile,LenovoA3300-GV Build/JDQ39
3249,3000897,-5.0,180148.0,,,1.0,0.0,,,0.0,0.0,96.43000030517578,NotFound,52.0,-420.0,New,NotFound,166.0,,492.0,266.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
105090,3380405,-5.0,79864.0,0.0,0.0,0.0,-22.0,,,0.0,0.0,100.0,Found,19.0,-360.0,Found,Found,166.0,13.0,352.0,521.0,,,,,,,,Found,Found,iOS 11.2.6,mobile safari generic,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
92217,3305953,-10.0,149809.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,574.0,507.0,,,,,,,,New,NotFound,,chrome 64.0,,,,F,F,T,F,desktop,Windows
120760,3461006,-5.0,465931.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,ie 11.0 for tablet,,,,F,T,T,F,desktop,Trident/7.0
121301,3464373,-20.0,287302.0,,,25.0,-8.0,,,,,100.0,NotFound,64.0,,Unknown,,225.0,15.0,153.0,384.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
71151,3193728,-25.0,164791.0,,,0.0,-13.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,345.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
83513,3259424,-5.0,113246.0,0.0,0.0,0.0,-6.0,,,0.0,0.0,100.0,NotFound,33.0,-360.0,Found,Found,225.0,,266.0,315.0,,,,,,,,Found,Found,,safari generic,,,,F,T,F,F,desktop,
106162,3384973,-15.0,,,,,,,,,,,NotFound,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
81081,3248414,-20.0,825692.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,427.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
138297,3547668,-5.0,316881.0,0.0,0.0,0.0,-32.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,15.0,266.0,595.0,,,,,,,,Found,Found,,chrome 66.0 for android,,,,F,F,T,F,mobile,LG-M700 Build/NMF26X
123786,3478506,-5.0,6654.0,,,,,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,410.0,533.0,,,,,,,,New,NotFound,Windows 10,firefox,24.0,1920x1080,match_status:2,T,F,T,T,desktop,rv:58.0
133885,3528244,-5.0,583619.0,,,2.0,-6.0,,,,,100.0,NotFound,64.0,,New,NotFound,102.0,15.0,272.0,160.0,,,,,,,,New,NotFound,,chrome 66.0 for android,,,,F,F,T,F,mobile,TA-1025 Build/OPR1.170623.026
78299,3233460,-5.0,48016.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-420.0,Found,Found,166.0,,410.0,472.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
24623,3055289,-5.0,85924.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,410.0,193.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
41395,3086921,-5.0,122355.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,opera 49.0,,,,F,F,T,T,desktop,Windows
76584,3223585,-5.0,230730.0,,,0.0,-10.0,,,,,100.0,NotFound,52.0,,New,NotFound,191.0,15.0,127.0,424.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,Windows
54594,3109719,-25.0,79342.0,,,2.0,-5.0,,,0.0,0.0,95.16000366210938,Found,63.0,,Unknown,,166.0,13.0,216.0,214.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,F,F,T,desktop,rv:11.0
42074,3088062,-5.0,117881.0,,,1.0,-9.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,139.0,256.0,,,,,,,,New,NotFound,Windows 7,chrome 63.0,24.0,1600x900,match_status:2,T,F,T,F,desktop,Windows
99023,3351147,-5.0,163043.0,,,2.0,0.0,,,,,100.0,NotFound,33.0,-300.0,New,NotFound,166.0,,193.0,600.0,,,,,,,,New,NotFound,Mac OS X 10_12_6,safari generic,24.0,2560x1600,match_status:2,T,F,F,F,desktop,MacOS
30958,3067887,0.0,22737.0,0.0,0.0,,,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,360.0,600.0,,,,,,,,Found,Found,Android 7.0,chrome 63.0 for android,32.0,2560x1440,match_status:2,T,F,T,T,mobile,HTC6545LVW
142274,3566475,-26.0,14360.0,0.0,0.0,-4.0,-35.0,-3.0,-35.0,0.0,0.0,100.0,Found,27.0,-300.0,Found,Found,166.0,12.0,317.0,549.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,184.0,Found,Found,Found,iOS 11.3.0,mobile safari 11.0,32.0,2208x1242,match_status:2,T,F,F,T,mobile,iOS Device
51662,3102843,-10.0,309812.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,49.0,-360.0,Found,Found,166.0,,193.0,333.0,,,,,,,,Found,Found,iOS 11.2.0,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,F,T,mobile,iOS Device
53795,3107529,-20.0,102701.0,,,-8.0,-8.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
129643,3513294,-20.0,81842.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,565.0,,,,,,,,Found,Found,,chrome 66.0,,,,F,F,T,F,desktop,Windows
134708,3531883,-10.0,1481.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,633.0,533.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,1366x767,match_status:2,T,F,T,F,desktop,Windows
54991,3110928,-5.0,239638.0,,,0.0,-1.0,,,,,100.0,Found,52.0,-480.0,New,NotFound,166.0,,312.0,222.0,,,,,,,,New,NotFound,Windows 8.1,ie 11.0 for desktop,24.0,1920x1080,match_status:0,T,F,T,T,desktop,Trident/7.0
